"Cenario";"Ano";"Replicacao";"NAfastMen15";"NDiasFalta";"PercAfastMen15";"PercFalta";"Pev_Tipico";"Pev_Trajeto";"Pev_DoenOcup";"Pev_NRelac";"TaxaFaltas";"Pev_Afmenor15";"Pev_Afmaior15";"Pev_Safast";"Pev_Obito";"Funcionarios";"FolhadePagamento";"SalarioMedio";"DespesaSATProjetada";"SATProjetado";"FAPProjetado";"IndiceDoSAT";"HorasPorDia";"CustoMDO";"CustoTotal"
"Iniciativa1";2017;147;4,57137208295937;21,9116163313473;0,099513032753213;0,101867698083136;0,00399987650679809;0,00209938900129452;0,000999797853573062;0,00209968991448057;0,00300153718835232;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;148;12,6533071664857;21,3446749617054;0,099569431237152;0,0998008540164873;0,00399920357844972;0,00209914591610763;0,000998557157926046;0,00210038244914588;0,00299951117452378;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;149;16,0888944445744;13,7569969650834;0,100146589940665;0,100432493117132;0,00399925014886628;0,00210058640845646;0,00100001632303114;0,00210110894234888;0,00300141081633473;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;150;6,61144118016946;23,7841901350098;0,100605622894765;0,0996337741726255;0,00399950581386289;0,00209989069267644;0,00100234337386604;0,00210013579585016;0,00300082619946839;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;151;11,9362860285482;20,6102042811914;0,101628938261827;0,100195901945472;0,00399892451721252;0,00210083780011468;0,000999567384625605;0,00209994705827354;0,0030016980435569;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;152;7,25574976689444;17,6399675171501;0,0996906778018822;0,0985127046135527;0,00400101442159298;0,00209841401573955;0,000997436189239974;0,00209847544756054;0,00300245566462474;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;153;12,5022275026145;17,2753947281886;0,100145114275731;0,0985359224507455;0,00399790969884081;0,0020995914499268;0,00100023807913377;0,00209921043417966;0,00300057494302969;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;154;8,93752776016104;15,9874326471796;0,0986905972577333;0,0995089888332787;0,00400077934847023;0,00210067899125204;0,00100005654190734;0,00209946370217271;0,00300121081502439;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;155;7,60993315927372;22,2730915800842;0,0990970972111463;0,102267089307872;0,00400035768778324;0,00210089494571772;0,000998270284557136;0,00210244976905405;0,00299907678147155;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;156;8,91059001129274;13,1426280367725;0,098984268014693;0,0995724327178245;0,00400030771073243;0,00209943547658265;0,00099851529891592;0,00209872562570763;0,00299955067583206;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;157;5,90154416242088;16,2312001360031;0,100497539528579;0,101257862136556;0,00400019108116962;0,0021000229251575;0,00100017346185831;0,00210184025027512;0,00299963250681319;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;158;13,8701108574992;23,200758557312;0,101590324277788;0,0998825908963001;0,00399968112492431;0,00209932386875686;0,000999166940020691;0,00209869110029536;0,00299788581690462;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;159;11,5711536821327;18,7014378241596;0,0997428255617742;0,0989292552569892;0,00399963959936371;0,0020999056420227;0,00100094502640281;0,00210151275341818;0,00299880431691875;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;160;11,6185361282946;21,7130023682295;0,101529459313311;0,100705047327416;0,00400132430190699;0,00210330182390044;0,00100023517558861;0,00209873411530814;0,00300010488955091;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;161;6,67382104375221;18,0837369791479;0,0994198351325551;0,099871662059509;0,00399947269402132;0,00210034955110834;0,0010006347442252;0,00209992022631654;0,00299950433850396;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;162;5,01388984137429;26,7899663073149;0,100485698139664;0,0997197796681327;0,00399914413833041;0,00209953694204097;0,00100116192879862;0,00210024241759537;0,00299973259437977;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;163;16,2196051372129;15,0861993535394;0,10024074127784;0,0990749461346015;0,00399968332969873;0,00210104252725925;0,00100063565806841;0,00209920786391453;0,00300102974413913;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;164;9,70053726760758;20,3180772245324;0,100225251918334;0,0995443586078337;0,0039999574256807;0,00210102090625854;0,00100080709165677;0,00210182298861386;0,00300158823582724;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;165;7,55374429635852;21,6614206024427;0,100492819466637;0,100404718166657;0,00399890704399382;0,00209994102696022;0,00100077541069248;0,00210117758120444;0,00300115358205951;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;166;11,868277433209;17,9103278767581;0,100716462462986;0,0997376715696357;0,00399937028861295;0,00210115300531041;0,000998729027130566;0,0020995898342519;0,00299967621370718;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;167;15,6594154078678;17,4699671288521;0,100063326148132;0,0999250775884793;0,00399928730298648;0,00209915404927542;0,00100017580617654;0,00210248093677602;0,00299923685649542;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;168;12,8316847838183;24,4947182953111;0,0982036182295409;0,0993603090979309;0,00399868780863753;0,00209996903547422;0,000999999266845142;0,00210114235730937;0,00300085097447198;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;169;8,34827420226265;22,4470671302589;0,0995600616205641;0,0996099856762048;0,00399999649634741;0,0020996247084268;0,000998707070627643;0,00209938752015353;0,00299944630941734;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;170;4,93697179240077;20,8040442211678;0,100325455417333;0,0995507956748438;0,00399986848668764;0,00209927455501671;0,000999495678269949;0,00210007203069772;0,00299970917476654;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;171;13,0760407632142;21,9116609956883;0,0995953026663738;0,0988925794076448;0,00399956018341057;0,00210110817243809;0,00100011691698943;0,00209939619067125;0,00299943830775787;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;172;12,2906782392571;16,1680885998755;0,101162161459268;0,0988377425342205;0,00400034300174229;0,00209990488009699;0,000999362834685006;0,00210018370005452;0,00300107795782927;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;173;11,0743952465618;18,6304747687755;0,0996661831095831;0,100144258307105;0,00399833626668241;0,0021007816744323;0,00100103070934277;0,00210011860650766;0,0029996351980387;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;174;6,78495117825781;20,7938149963497;0,0996570700508595;0,0998373253953089;0,00400052429440729;0,00209857974383716;0,00100021356300521;0,00210098109278187;0,00299908808002048;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;175;7,39822220612257;24,5741822105473;0,10073649569631;0,0986922670990884;0,00399952263935017;0,00210028836907098;0,00100010316538414;0,00210102700062086;0,00299950125780343;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;176;7,84903727833345;21,0784452434633;0,0993953336289777;0,0996357135443856;0,00400014716540469;0,00210086290839342;0,00100166213771568;0,00209982744369355;0,00300133977644785;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;177;5,48924450492948;25,6602400702828;0,098589865667788;0,101530173751842;0,00400087358468916;0,00210114324967652;0,00100140471967079;0,00210135950075946;0,00300088960928508;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;178;11,8695337507542;23,0882022563647;0,100535419393213;0,0999719904137111;0,00399960925826199;0,00210046953949371;0,000999547772340888;0,00210008031167059;0,00299989198390838;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;179;9,94472318204826;19,4245291765562;0,0996849027852136;0,101145842599442;0,00400066040317631;0,00210046854798479;0,00100089536879298;0,00209934947457139;0,0029991998099792;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;180;9,3313348885069;23,1995134406322;0,0991845057507417;0,0995633171460096;0,00400025772125172;0,00209954185720711;0,0010007748725948;0,00209982911602268;0,00300102011612945;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;181;11,5171175331659;16,5093874113286;0,0997233314048016;0,101232601981251;0,00399976820939144;0,00209842929046881;0,00100008492620913;0,00210042540619697;0,00299812897297929;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;182;10,3210959541787;22,2029755086037;0,0989582397933888;0,100030283101583;0,00399963024319529;0,0020989058151258;0,00100000305667669;0,00210030533610885;0,00299911856216104;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;183;0,489060959280526;17,167506074144;0,100598625161763;0,0989960924166125;0,00400073997266581;0,00209882583384215;0,00100195808918392;0,00209941142358506;0,00299942480073396;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;184;6,01010737369806;19,6453922126187;0,098787418878013;0,0996640239338086;0,0040010243138009;0,00209993070026092;0,00100195103177628;0,00209855378073526;0,00300030964646353;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;185;6,26450062882154;13,5887305721338;0,102151909762006;0,100534659307325;0,00400181693076781;0,00210036936560691;0,000999432115180535;0,00210140578040036;0,00300108154864309;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;186;15,0490953474645;19,8414580736993;0,100578172398506;0,101980985985497;0,00399919613249691;0,00209901112581836;0,00100057703379207;0,00209855330649171;0,00299957726654531;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;187;12,1771114011698;22,6721461089205;0,0999341651175645;0,0999923777558932;0,00399979317910037;0,00209861723684336;0,00100095162858678;0,00209983668791356;0,00300062786041873;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;188;12,4838160582195;20,0455750032015;0,100237975801942;0,100316074192048;0,00399871009133482;0,00209959461231193;0,00100119458825826;0,00210000352258052;0,00299940450638436;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;189;12,3826250320172;16,6828385084153;0,0993428899742216;0,100034869667809;0,00400081934283061;0,00210117124004107;0,00099936148162728;0,00210061277059795;0,002998033392245;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;190;7,58143042096092;21,7616140420491;0,100223594244804;0,0991962906041746;0,00400033260527002;0,00210167284201233;0,00100011367015761;0,0021001038289265;0,00299817745148039;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;191;9,5557209226326;20,913878048615;0,102182003355628;0,100925390619812;0,00399978584768693;0,00210122288718687;0,000999942319284064;0,00209993589078369;0,00299843846960092;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;192;8,7410847257868;14,5966537697169;0,0999103439118024;0,100472725266473;0,00399952479879177;0,00209813325065825;0,00100229374784746;0,00210041202901681;0,00300013549865333;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;193;10,3975352758413;19,792477105535;0,10000437580438;0,0989273219820644;0,00400049583207561;0,00209940773186839;0,000998410871822163;0,00209990436078689;0,00300002706713995;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;194;12,0413492318801;21,2185669867856;0,101864157826883;0,101095001715187;0,00399917391765805;0,00209927956835733;0,000998869780540472;0,00209929957263544;0,00299851195164058;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;195;13,8360082512832;24,0239231801475;0,100316560447891;0,0982355891834672;0,00399914052192229;0,00209841618528286;0,00100011791513778;0,00210068914495558;0,00299920017436178;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;196;6,7672327740328;27,0558408600835;0,100764844052374;0,0985106667475306;0,00400054668554314;0,00210076445619076;0,00100096034850915;0,00209947894052886;0,00300001233095048;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;197;7,5287197074987;18,4746215421092;0,100092407584499;0,099085422214668;0,00400060567791979;0,00210184740726588;0,00100030204068558;0,00209831351496383;0,00299899564217919;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;198;8,79585471871405;15,9824789693428;0,0985072694050303;0,0996566586349807;0,00399922666146302;0,00209884542130723;0,00100215778323018;0,00210083560922186;0,00299798800926494;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;199;10,0962487489443;28,2361834146096;0,09966211150352;0,0999290731573406;0,00400105080784981;0,00210114575067259;0,00100083050815407;0,00209897724246025;0,00300257791497644;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;200;14,0996419544208;21,3245835411368;0,0998141291957791;0,09961385564568;0,00400126802341812;0,0021005817403278;0,000997377051802921;0,00209881121628181;0,00300138886081472;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;201;8,51915193156359;18,2273502699377;0,100425957641149;0,0995915428828365;0,00399928441876745;0,00210036526046508;0,00100030749101188;0,00210039186087419;0,00300043055156092;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;202;9,84501738338668;19,0915457404354;0,0997629475053955;0,100130253087042;0,00399863440083656;0,00210159961203796;0,000997971486691034;0,00209914512776771;0,00300159700567814;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;203;6,67659544492656;21,8512129078122;0,10229112329639;0,0995804408783973;0,00399926315602525;0,0020993878677329;0,000999193731555999;0,00209887221048601;0,00299950543336767;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;204;8,54642930482962;17,3903932465223;0,100941744680282;0,0998123272615709;0,00400020933865443;0,0021002438308794;0,000999808361201136;0,00210122090231935;0,0030009468060842;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;205;10,8480286525982;16,6338890252731;0,0999090491863856;0,0994277522683858;0,00399895177080872;0,00209932487547178;0,000997508347918309;0,00209938155995616;0,00299953864289197;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;206;10,2718890641831;20,0124670871431;0,100721099298824;0,100330183018389;0,00400015554525095;0,00209977067671242;0,00100168328699291;0,00210063180569275;0,00300077286170263;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;207;11,4245377025996;20,2454243756002;0,0997530262357212;0,0997429436347934;0,00399923952499149;0,00210248531916081;0,000998260811670974;0,00209999769915149;0,00300040287275312;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;208;10,0987498935014;17,7685439022725;0,0998542751447391;0,0997229661721723;0,00400009806247322;0,00210096946894587;0,000999332613760571;0,00210121390189117;0,00299949677160013;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;209;5,00372766494665;20,3433924100772;0,101930259667944;0,098393204477607;0,00399989176246588;0,00209972486273169;0,00100097459607493;0,00210100171797411;0,00300117267689696;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;210;10,30419521676;21,4791002681414;0,0998867420080051;0,0999768717954199;0,00399902479312966;0,0020998697998279;0,0010018945906811;0,00209986831589064;0,00300075073409687;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;211;10,570425973143;19,5729292573471;0,0984288427541707;0,100360663075685;0,0039995876972963;0,002098620269027;0,00100059869832606;0,00210147061536555;0,00299938780854459;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;212;10,8764245127377;17,9600616930458;0,0999527664177308;0,100279510905663;0,0040017415089624;0,00209939477638862;0,0010010629721842;0,00209926629332858;0,00299956517736188;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;213;13,3902420502043;19,0036525911354;0,100478260005334;0,101049985270964;0,00400064151763256;0,00210019356800801;0,00100122594113243;0,00210002292466942;0,0029976828618061;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;214;6,64100713457516;20,3953401023526;0,101382141312281;0,0997359733213029;0,00399977616161269;0,00210090889411464;0,00100074889321064;0,00209848723419319;0,00299980970552285;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;215;10,4928090531951;26,6236548057296;0,0994914296010688;0,0997751130842158;0,00399968200358525;0,00209940008252574;0,0010008468668945;0,00209980812429935;0,00300020508875457;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;216;6,14805576085592;21,2355314016765;0,101223291575444;0,0998953927773823;0,00399902435200144;0,00210042490542726;0,000999929255247507;0,00209944111567368;0,00300105090313291;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;217;8,77871873685781;21,4157981646458;0,101444494520511;0,101933984459088;0,0039986991323628;0,00209830655127177;0,00100133080023756;0,00210078831683186;0,00300079867429117;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;218;5,47103650161407;23,9147947604813;0,0996262156069924;0,101279906387131;0,00399918207568993;0,00209976149453928;0,000999927502719355;0,00209984343998211;0,00300014918767676;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;219;5,47184458701242;16,9400005370909;0,0985897818210178;0,10037303824099;0,00399904612041904;0,00210027128274765;0,000999297757158832;0,00210140205035689;0,00300151374393845;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;220;11,595912677491;28,4128786257808;0,0996629617043925;0,0998268414071924;0,00399946752424033;0,00210117950588738;0,00100001861964543;0,00210000436400452;0,00299916613694549;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;221;14,6017422315083;18,3425418611965;0,0983804266357996;0,100417736581877;0,00399986872620288;0,00209824303646609;0,000999711801132159;0,00210134449155716;0,00299988067593234;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
"Iniciativa1";2017;222;7,68226893951594;25,479622866198;0,100417297298284;0,0981610406314923;0,00400004885751272;0,00209898531647661;0,00100174185886786;0,00209910141193709;0,00300044808279789;0,4;0,3;0,2;0,1;3000;2550000;750;153000;0,06;0,02;3;8;20;50000
